ASN|ORG|COUNTRY|IP
15169|GOOGLE|US|173.194.76.189
15169|GOOGLE|US|173.194.75.103
15169|GOOGLE|US|173.194.41.111
15169|GOOGLE|US|74.125.226.230
15169|GOOGLE|US|74.125.226.26
15169|GOOGLE|US|74.125.226.214
15169|GOOGLE|US|74.125.226.245
15169|GOOGLE|US|173.194.75.106
15169|GOOGLE|US|74.125.226.205
15169|GOOGLE|US|74.125.226.89
15169|GOOGLE|US|173.194.74.189
15169|GOOGLE|US|173.194.43.9
15169|GOOGLE|US|74.125.228.127
15169|GOOGLE|US|173.194.43.39
15169|GOOGLE|US|173.194.75.104
15169|GOOGLE|US|208.68.110.117
15169|GOOGLE|US|74.125.170.153
15169|GOOGLE|US|74.125.226.5
15169|GOOGLE|US|108.170.194.161
15169|GOOGLE|US|173.194.74.82
15169|GOOGLE|US|173.194.43.34
15169|GOOGLE|US|74.125.226.217
15169|GOOGLE|US|173.194.43.61
15169|GOOGLE|US|173.194.73.94
15169|GOOGLE|US|173.194.43.57
15169|GOOGLE|US|173.194.43.44
15169|GOOGLE|US|173.194.43.55
15169|GOOGLE|US|74.125.226.195
15169|GOOGLE|US|74.125.226.232
15169|GOOGLE|US|74.125.226.218
15169|GOOGLE|US|74.125.226.7
15169|GOOGLE|US|74.125.226.33
15169|GOOGLE|US|74.125.226.1
15169|GOOGLE|US|74.125.226.86
15169|GOOGLE|US|74.125.226.224
15169|GOOGLE|US|74.125.142.95
15169|GOOGLE|US|173.194.43.62
15169|GOOGLE|US|74.125.226.206
15169|GOOGLE|US|173.194.43.3
15169|GOOGLE|US|173.194.73.105
15169|GOOGLE|US|173.194.43.32
15169|GOOGLE|US|74.125.228.120
15169|GOOGLE|US|74.125.226.227
15169|GOOGLE|US|74.125.226.77
15224|OMNITURE|US|66.235.138.44
15224|OMNITURE|US|66.235.138.2
15224|OMNITURE|US|63.140.58.150
15224|OMNITURE|US|66.235.139.180
15224|OMNITURE|US|66.235.155.28
15224|OMNITURE|US|66.235.142.49
15224|OMNITURE|US|66.235.132.118
15224|OMNITURE|US|66.235.143.121
15224|OMNITURE|US|66.235.133.14
15224|OMNITURE|US|66.235.139.153
15224|OMNITURE|US|66.235.147.78
15224|OMNITURE|US|66.235.146.171
15224|OMNITURE|US|66.235.144.18
15244|ADDD2NET-INC|US|67.210.115.228
15395|RACKSPACE-LON|GB|5.79.25.105
15395|RACKSPACE-LON|GB|5.79.25.106
15557|LDCOMNET|FR|84.100.44.82
15830|EQUINIX-CONNECT-EMEA|GB|85.90.254.45
16477|ACNIELSEN-AS|US|138.108.6.20
16509|AMAZON-02|US|54.241.29.133
16509|AMAZON-02|US|54.241.145.17
16509|AMAZON-02|US|176.32.98.118
16509|AMAZON-02|US|207.171.163.152
16509|AMAZON-02|US|54.240.160.90
16509|AMAZON-02|US|72.21.211.130
16509|AMAZON-02|US|72.21.215.132
16509|AMAZON-02|US|54.240.160.238
16509|AMAZON-02|US|72.21.214.199
16509|AMAZON-02|US|54.240.160.134
16509|AMAZON-02|US|68.64.5.249
16509|AMAZON-02|US|72.21.203.149
16509|AMAZON-02|US|202.173.24.200
16509|AMAZON-02|US|50.18.252.109
16509|AMAZON-02|US|204.246.169.43
16509|AMAZON-02|US|204.246.169.70
16509|AMAZON-02|US|204.246.169.142
16509|AMAZON-02|US|50.112.165.97
16509|AMAZON-02|US|72.21.214.200
16509|AMAZON-02|US|54.240.160.242
16509|AMAZON-02|US|184.169.137.94
16509|AMAZON-02|US|72.21.215.197
16509|AMAZON-02|US|207.171.163.132
16509|AMAZON-02|US|205.251.242.128
16509|AMAZON-02|US|50.18.47.197
16509|AMAZON-02|US|207.171.163.14
16509|AMAZON-02|US|72.21.195.34
16509|AMAZON-02|US|54.241.15.61
16509|AMAZON-02|US|204.246.169.222
16509|AMAZON-02|US|205.251.242.39
16509|AMAZON-02|US|72.21.207.18
16509|AMAZON-02|US|176.32.96.6
16509|AMAZON-02|US|207.171.163.205
16509|AMAZON-02|US|72.21.194.15
16509|AMAZON-02|US|54.240.160.158
16509|AMAZON-02|US|204.246.169.230
16509|AMAZON-02|US|184.169.133.107
16509|AMAZON-02|US|15.193.0.234
16509|AMAZON-02|US|176.32.96.31
16509|AMAZON-02|US|176.32.100.5
16509|AMAZON-02|US|54.240.160.30
16509|AMAZON-02|US|72.21.194.32
16526|BIRCH-TELECOM|US|65.115.189.199
16583|CFCS|CA|208.98.232.43
16625|AKAMAI-AS|US|23.15.129.86
16625|AKAMAI-AS|US|23.6.20.211
16625|AKAMAI-AS|US|184.84.3.78
16625|AKAMAI-AS|US|23.0.50.77
16625|AKAMAI-AS|US|23.62.193.244
16625|AKAMAI-AS|US|23.60.228.46
16625|AKAMAI-AS|US|23.62.196.163
16625|AKAMAI-AS|US|23.62.207.139
16625|AKAMAI-AS|US|23.6.17.224
16625|AKAMAI-AS|US|23.59.228.136
16625|AKAMAI-AS|US|23.60.244.136
16625|AKAMAI-AS|US|23.33.111.139
16625|AKAMAI-AS|US|23.60.246.35
16625|AKAMAI-AS|US|23.0.52.46
16625|AKAMAI-AS|US|23.60.224.191
16625|AKAMAI-AS|US|23.6.20.174
16625|AKAMAI-AS|US|23.0.49.244
16625|AKAMAI-AS|US|23.60.225.169
16625|AKAMAI-AS|US|23.62.194.77
16625|AKAMAI-AS|US|23.62.196.46
16625|AKAMAI-AS|US|23.0.51.167
16625|AKAMAI-AS|US|23.60.230.152
16625|AKAMAI-AS|US|23.15.129.231
16625|AKAMAI-AS|US|184.84.3.53
16625|AKAMAI-AS|US|23.0.54.218
16625|AKAMAI-AS|US|23.13.208.74
16625|AKAMAI-AS|US|23.33.81.213
16625|AKAMAI-AS|US|72.246.23.100
16625|AKAMAI-AS|US|23.0.60.101
16625|AKAMAI-AS|US|23.60.238.131
16625|AKAMAI-AS|US|23.59.225.224
16625|AKAMAI-AS|US|23.13.208.81
16625|AKAMAI-AS|US|23.60.240.63
16625|AKAMAI-AS|US|23.60.225.244
16625|AKAMAI-AS|US|23.60.245.109
16625|AKAMAI-AS|US|23.13.211.100
16625|AKAMAI-AS|US|23.15.128.251
16625|AKAMAI-AS|US|23.33.98.110
16625|AKAMAI-AS|US|23.15.128.239
16625|AKAMAI-AS|US|23.62.195.78
16625|AKAMAI-AS|US|23.60.241.224
16625|AKAMAI-AS|US|23.13.210.227
16625|AKAMAI-AS|US|184.51.251.100
16625|AKAMAI-AS|US|23.33.81.244
16625|AKAMAI-AS|US|23.15.128.66
16815|GOTO-PRIMARY-AS|US|216.115.217.254
16815|GOTO-PRIMARY-AS|US|67.217.88.86
16815|GOTO-PRIMARY-AS|US|216.115.208.199
16815|GOTO-PRIMARY-AS|US|216.115.217.198
16815|GOTO-PRIMARY-AS|US|67.217.64.54
16815|GOTO-PRIMARY-AS|US|216.219.115.54
16815|GOTO-PRIMARY-AS|US|68.64.21.37
16815|GOTO-PRIMARY-AS|US|67.217.67.129
16815|GOTO-PRIMARY-AS|US|68.64.28.123
16815|GOTO-PRIMARY-AS|US|67.217.86.146
16815|GOTO-PRIMARY-AS|US|67.217.86.124
16815|GOTO-PRIMARY-AS|US|67.217.94.254
16815|GOTO-PRIMARY-AS|US|216.219.115.17
16815|GOTO-PRIMARY-AS|US|67.217.65.65
16815|GOTO-PRIMARY-AS|US|67.217.88.129
16815|GOTO-PRIMARY-AS|US|216.115.217.210
16815|GOTO-PRIMARY-AS|US|67.217.78.31
16815|GOTO-PRIMARY-AS|US|216.115.222.200
16815|GOTO-PRIMARY-AS|US|68.64.28.24
16815|GOTO-PRIMARY-AS|US|216.219.120.244
16815|GOTO-PRIMARY-AS|US|68.64.25.250
16815|GOTO-PRIMARY-AS|US|216.219.115.163
16815|GOTO-PRIMARY-AS|US|67.217.65.49
16815|GOTO-PRIMARY-AS|US|68.64.21.45
16815|GOTO-PRIMARY-AS|US|68.64.28.70
16815|GOTO-PRIMARY-AS|US|216.115.208.203
16815|GOTO-PRIMARY-AS|US|68.64.24.250
16815|GOTO-PRIMARY-AS|US|216.219.116.244
16815|GOTO-PRIMARY-AS|US|67.217.94.204
16815|GOTO-PRIMARY-AS|US|67.217.94.156
16815|GOTO-PRIMARY-AS|US|68.64.28.20
16815|GOTO-PRIMARY-AS|US|67.217.86.242
16815|GOTO-PRIMARY-AS|US|68.64.28.108
16815|GOTO-PRIMARY-AS|US|216.115.217.201
16815|GOTO-PRIMARY-AS|US|216.115.216.98
16815|GOTO-PRIMARY-AS|US|68.64.28.91
16815|GOTO-PRIMARY-AS|US|78.108.117.250
16815|GOTO-PRIMARY-AS|US|68.64.29.28
16815|GOTO-PRIMARY-AS|US|67.217.94.135
16815|GOTO-PRIMARY-AS|US|67.217.65.244
16815|GOTO-PRIMARY-AS|US|67.217.65.54
16815|GOTO-PRIMARY-AS|US|68.64.28.129
16815|GOTO-PRIMARY-AS|US|68.64.21.46
16815|GOTO-PRIMARY-AS|US|216.219.115.183
16815|GOTO-PRIMARY-AS|US|68.64.13.250
16815|GOTO-PRIMARY-AS|US|68.64.28.164
16815|GOTO-PRIMARY-AS|US|68.64.26.250
16815|GOTO-PRIMARY-AS|US|67.217.64.99
16815|GOTO-PRIMARY-AS|US|67.217.64.49
16815|GOTO-PRIMARY-AS|US|216.115.217.144
16815|GOTO-PRIMARY-AS|US|67.217.64.64
16815|GOTO-PRIMARY-AS|US|68.64.21.62
16815|GOTO-PRIMARY-AS|US|216.115.216.250
16815|GOTO-PRIMARY-AS|US|68.64.21.71
16815|GOTO-PRIMARY-AS|US|216.115.216.101
16815|GOTO-PRIMARY-AS|US|67.217.88.161
16815|GOTO-PRIMARY-AS|US|78.108.119.250
16815|GOTO-PRIMARY-AS|US|216.219.115.160
16815|GOTO-PRIMARY-AS|US|68.64.28.66
16815|GOTO-PRIMARY-AS|US|216.115.216.31
16815|GOTO-PRIMARY-AS|US|68.64.29.40
16815|GOTO-PRIMARY-AS|US|216.115.223.200
16815|GOTO-PRIMARY-AS|US|67.217.78.36
16815|GOTO-PRIMARY-AS|US|67.217.78.32
16815|GOTO-PRIMARY-AS|US|216.219.115.250
16815|GOTO-PRIMARY-AS|US|67.217.95.254
16815|GOTO-PRIMARY-AS|US|68.64.21.42
16815|GOTO-PRIMARY-AS|US|68.64.28.169
16815|GOTO-PRIMARY-AS|US|67.217.64.100
16815|GOTO-PRIMARY-AS|US|68.64.30.250
16815|GOTO-PRIMARY-AS|US|216.115.216.44
16815|GOTO-PRIMARY-AS|US|68.64.21.40
16815|GOTO-PRIMARY-AS|US|68.64.21.36
16815|GOTO-PRIMARY-AS|US|68.64.21.44
16815|GOTO-PRIMARY-AS|US|78.108.118.250
16815|GOTO-PRIMARY-AS|US|67.217.65.99
16815|GOTO-PRIMARY-AS|US|216.115.217.225
16815|GOTO-PRIMARY-AS|US|68.64.21.41
16815|GOTO-PRIMARY-AS|US|68.64.21.35
16815|GOTO-PRIMARY-AS|US|67.217.64.97
16815|GOTO-PRIMARY-AS|US|67.217.64.244
16815|GOTO-PRIMARY-AS|US|216.219.117.244
16815|GOTO-PRIMARY-AS|US|67.217.64.65
16815|GOTO-PRIMARY-AS|US|216.219.117.209
16815|GOTO-PRIMARY-AS|US|68.64.28.62
17152|BATES|US|134.181.229.92
17223|LATISYS-CHICAGO|US|208.78.169.230
17225|ATT-CERFNET-BLOCK|US|12.130.48.50
17225|ATT-CERFNET-BLOCK|US|12.130.48.51
17233|ATT-CERFNET-BLOCK|US|12.129.199.104
17252|AS2-COLOAM|US|67.203.19.35
18566|MEGAPATH5-|US|66.92.149.253
18881|TELEFONICA BRASIL S.A|BR|187.59.124.8
18908|BRIGHTCOVE-AS|US|64.74.101.52
19024|INTERNAP-BLK5|US|64.94.43.110
19024|INTERNAP-BLK5|US|74.217.1.80
19024|INTERNAP-BLK5|US|64.74.103.175
19024|INTERNAP-BLK5|US|74.217.1.83
19453|TWRS-RI|US|64.17.236.31
19604|IBM-RALEIGH-CL|US|63.73.131.68
19606|-Reserved AS-|ZZ|138.108.7.20
19679|DROPBOX|US|199.47.218.150
19679|DROPBOX|US|199.47.216.177
19679|DROPBOX|US|108.160.161.158
19679|DROPBOX|US|199.47.217.174
19679|DROPBOX|US|108.160.161.157
19679|DROPBOX|US|108.160.161.163
19679|DROPBOX|US|108.160.160.163
19679|DROPBOX|US|108.160.161.162
19679|DROPBOX|US|199.47.219.147
19679|DROPBOX|US|199.47.216.146
19750|AS-CRITEO|US|74.119.118.94
19750|AS-CRITEO|US|74.119.118.84
19994|RACKSPACE|US|198.61.152.151
19994|RACKSPACE|US|50.57.17.148
20001|TWC-20001-PACWEST|US|76.168.9.61
20001|TWC-20001-PACWEST|US|74.62.191.66
20093|ZEROLAG|US|68.71.249.121
20115|CHARTER-20115|US|68.191.201.2
20115|CHARTER-20115|US|71.13.48.32
20115|CHARTER-20115|US|68.185.61.10
20115|CHARTER-20115|US|97.89.18.110
20115|CHARTER-20115|US|66.168.57.109
20115|CHARTER-20115|US|71.9.60.231
20940|AKAMAI-ASN1|EU|23.33.44.168
20940|AKAMAI-ASN1|EU|23.45.65.25
20940|AKAMAI-ASN1|EU|23.60.158.251
20940|AKAMAI-ASN1|EU|23.67.243.43
20940|AKAMAI-ASN1|EU|23.33.47.60
20940|AKAMAI-ASN1|EU|23.45.65.67
20940|AKAMAI-ASN1|EU|23.67.243.18
20940|AKAMAI-ASN1|EU|23.33.87.130
20940|AKAMAI-ASN1|EU|23.33.44.79
20940|AKAMAI-ASN1|EU|209.107.209.26
20940|AKAMAI-ASN1|EU|23.67.242.17
20940|AKAMAI-ASN1|EU|23.67.242.8
20940|AKAMAI-ASN1|EU|23.67.242.64
20940|AKAMAI-ASN1|EU|23.67.243.33
20940|AKAMAI-ASN1|EU|23.33.44.150
20940|AKAMAI-ASN1|EU|23.67.243.26
20940|AKAMAI-ASN1|EU|23.67.243.65
20940|AKAMAI-ASN1|EU|23.67.242.24
20940|AKAMAI-ASN1|EU|23.32.182.35
20940|AKAMAI-ASN1|EU|23.67.242.41
20940|AKAMAI-ASN1|EU|23.45.65.42
20940|AKAMAI-ASN1|EU|23.67.243.42
20940|AKAMAI-ASN1|EU|23.67.242.32
20940|AKAMAI-ASN1|EU|23.67.242.50
20940|AKAMAI-ASN1|EU|23.67.242.11
20940|AKAMAI-ASN1|EU|23.45.65.51
20940|AKAMAI-ASN1|EU|23.67.242.58
20940|AKAMAI-ASN1|EU|23.33.85.215
20940|AKAMAI-ASN1|EU|23.67.242.80
20940|AKAMAI-ASN1|EU|23.46.16.170
20940|AKAMAI-ASN1|EU|23.67.242.115
20940|AKAMAI-ASN1|EU|23.33.95.139
20940|AKAMAI-ASN1|EU|23.67.242.120
20940|AKAMAI-ASN1|EU|23.67.242.211
20940|AKAMAI-ASN1|EU|23.67.242.59
20940|AKAMAI-ASN1|EU|216.151.187.131
20940|AKAMAI-ASN1|EU|23.67.242.74
20940|AKAMAI-ASN1|EU|23.33.47.196
20940|AKAMAI-ASN1|EU|23.45.65.58
20940|AKAMAI-ASN1|EU|23.67.243.19
20940|AKAMAI-ASN1|EU|23.67.243.58
20940|AKAMAI-ASN1|EU|23.67.243.89
20940|AKAMAI-ASN1|EU|23.67.242.27
20940|AKAMAI-ASN1|EU|184.50.240.134
20940|AKAMAI-ASN1|EU|23.67.243.81
20940|AKAMAI-ASN1|EU|23.67.242.104
20940|AKAMAI-ASN1|EU|23.67.242.34
20940|AKAMAI-ASN1|EU|23.67.242.73
20940|AKAMAI-ASN1|EU|23.33.85.199
20940|AKAMAI-ASN1|EU|23.33.85.239
20940|AKAMAI-ASN1|EU|23.67.242.106
20940|AKAMAI-ASN1|EU|216.151.187.105
20940|AKAMAI-ASN1|EU|23.45.65.65
20940|AKAMAI-ASN1|EU|23.60.159.86
20940|AKAMAI-ASN1|EU|23.67.243.56
20940|AKAMAI-ASN1|EU|23.46.20.239
20940|AKAMAI-ASN1|EU|23.67.243.48
20940|AKAMAI-ASN1|EU|23.67.242.67
20940|AKAMAI-ASN1|EU|23.33.46.153
20940|AKAMAI-ASN1|EU|23.45.65.57
20940|AKAMAI-ASN1|EU|23.67.242.72
20940|AKAMAI-ASN1|EU|23.46.20.251
20940|AKAMAI-ASN1|EU|23.67.243.50
20940|AKAMAI-ASN1|EU|23.33.47.100
20940|AKAMAI-ASN1|EU|23.60.158.239
20940|AKAMAI-ASN1|EU|23.45.65.74
20940|AKAMAI-ASN1|EU|23.67.242.42
20940|AKAMAI-ASN1|EU|23.67.242.83
20940|AKAMAI-ASN1|EU|23.33.95.8
20940|AKAMAI-ASN1|EU|23.62.151.196
20940|AKAMAI-ASN1|EU|23.67.243.25
20940|AKAMAI-ASN1|EU|23.66.231.48
20940|AKAMAI-ASN1|EU|23.67.242.81
20940|AKAMAI-ASN1|EU|23.33.84.46
20940|AKAMAI-ASN1|EU|23.67.243.40
20940|AKAMAI-ASN1|EU|23.33.94.91
20940|AKAMAI-ASN1|EU|209.107.209.50
20940|AKAMAI-ASN1|EU|23.45.65.41
20940|AKAMAI-ASN1|EU|23.67.243.64
20940|AKAMAI-ASN1|EU|23.45.65.10
20940|AKAMAI-ASN1|EU|23.67.243.35
20940|AKAMAI-ASN1|EU|23.67.242.66
20940|AKAMAI-ASN1|EU|23.60.159.231
20940|AKAMAI-ASN1|EU|23.67.243.91
20940|AKAMAI-ASN1|EU|23.67.242.10
20940|AKAMAI-ASN1|EU|23.45.65.19
20940|AKAMAI-ASN1|EU|23.61.0.81
20940|AKAMAI-ASN1|EU|23.67.243.66
20940|AKAMAI-ASN1|EU|23.62.164.136
20940|AKAMAI-ASN1|EU|23.45.65.26
21534|AS21534|US|128.177.36.78
21534|AS21534|US|128.177.36.72
21534|AS21534|US|128.177.36.73
21777|MASSIVE-NETWORKS|US|204.144.141.26
21866|GOTO-OFFICES|US|202.173.25.200
22773|ASN-CXA-ALL-CCI-22773-RDC|US|174.65.136.31
22773|ASN-CXA-ALL-CCI-22773-RDC|US|174.67.109.47
22773|ASN-CXA-ALL-CCI-22773-RDC|US|68.9.194.237
22773|ASN-CXA-ALL-CCI-22773-RDC|US|70.184.144.100
22822|LLNW|US|208.111.160.6
22822|LLNW|US|208.111.135.60
22822|LLNW|US|69.28.187.188
22822|LLNW|US|68.142.108.128
22822|LLNW|US|208.111.161.254
22822|LLNW|US|69.164.34.128
22822|LLNW|US|69.28.187.152
23148|TERRENAP|US|66.165.187.74
23148|TERRENAP|US|69.42.109.196
23342|UNITEDLAYER|US|67.221.174.64
23342|UNITEDLAYER|US|67.221.174.61
23352|SERVERCENTRAL|US|204.93.223.148
23352|SERVERCENTRAL|US|205.234.225.216
23352|SERVERCENTRAL|US|204.93.223.146
23352|SERVERCENTRAL|US|205.234.225.137
23352|SERVERCENTRAL|US|205.234.225.224
23352|SERVERCENTRAL|US|216.246.14.25
23352|SERVERCENTRAL|US|216.246.75.64
23498|CDSI|CA|204.9.163.200
24183|DTS-ISP-CORE1-AP DTS LTD|NZ|202.68.93.36
24481|CONNECTBD-AS ConnectBD Ltd. Internet Service provider, House # 41, Road1/A, BlockI, Banani, Dhaka|BD|202.79.18.77
24560|AIRTELBROADBAND-AS-AP Bharti Airtel Ltd., Telemedia Services|IN|122.161.67.119
25751|VALUECLICK|US|8.18.45.81
25751|VALUECLICK|US|8.18.45.80
26101|YAHOO-BF1|US|98.139.240.23
26101|YAHOO-BF1|US|98.139.225.42
26101|YAHOO-BF1|US|98.139.200.238
26101|YAHOO-BF1|US|98.139.225.43
26101|YAHOO-BF1|US|98.139.161.29
26101|YAHOO-BF1|US|67.195.187.214
26101|YAHOO-BF1|US|76.13.115.116
26101|YAHOO-BF1|US|67.195.187.234
26101|YAHOO-BF1|US|98.139.240.22
26101|YAHOO-BF1|US|98.139.183.24
26101|YAHOO-BF1|US|98.139.134.187
26101|YAHOO-BF1|US|76.13.6.174
26101|YAHOO-BF1|US|98.139.225.13
26101|YAHOO-BF1|US|76.13.116.133
26228|SERVEPATH|US|173.204.234.153
26228|SERVEPATH|US|173.204.219.5
26228|SERVEPATH|US|74.3.237.155
26228|SERVEPATH|US|74.3.237.146
26228|SERVEPATH|US|69.59.149.117
26496|AS-26496-GO-DADDY-COM-LLC|US|184.168.192.63
26496|AS-26496-GO-DADDY-COM-LLC|US|208.109.4.201
26496|AS-26496-GO-DADDY-COM-LLC|US|173.201.252.207
26558|FREEWHEEL|US|63.251.28.128
26914|SYNOPTEK|US|108.59.243.194
26914|SYNOPTEK|US|108.59.243.196
26914|SYNOPTEK|US|108.59.243.202
26934|UNIVERSITY-OF-MISSOURI---COLUMBIA|US|161.130.158.160
27357|RACKSPACE|US|69.20.31.45
27357|RACKSPACE|US|204.232.250.57
27357|RACKSPACE|US|204.232.250.59
27357|RACKSPACE|US|74.205.17.67
27357|RACKSPACE|US|204.232.250.219
27552|TWDX|US|208.118.234.120
28573|CLARO S.A.|BR|189.101.221.170
29791|VOXEL-DOT-NET|US|107.6.106.10
29791|VOXEL-DOT-NET|US|74.63.52.167
29791|VOXEL-DOT-NET|US|74.63.51.79
29791|VOXEL-DOT-NET|US|74.63.41.218
29838|AMC|US|204.145.89.40
29944|LATISYS-ASHBURN|US|67.217.177.126
29944|LATISYS-ASHBURN|US|67.217.177.187
29944|LATISYS-ASHBURN|US|67.217.177.93
29944|LATISYS-ASHBURN|US|67.217.177.125
29990|ASN-APPNEX|US|64.208.138.248
29990|ASN-APPNEX|US|204.13.194.136
29990|ASN-APPNEX|US|68.67.159.186
29990|ASN-APPNEX|US|68.67.159.201
29990|ASN-APPNEX|US|64.208.138.117
29990|ASN-APPNEX|US|64.208.138.113
29990|ASN-APPNEX|US|68.67.159.147
29990|ASN-APPNEX|US|64.208.138.245
29990|ASN-APPNEX|US|64.208.138.176
29990|ASN-APPNEX|US|64.208.138.174
29990|ASN-APPNEX|US|204.13.194.137
29990|ASN-APPNEX|US|64.208.138.244
29990|ASN-APPNEX|US|68.67.159.235
29990|ASN-APPNEX|US|68.67.159.224
29990|ASN-APPNEX|US|64.208.138.143
29990|ASN-APPNEX|US|204.13.194.191
29990|ASN-APPNEX|US|64.208.138.101
29990|ASN-APPNEX|US|64.208.138.118
30036|MEDIACOM-ENTERPRISE-BUSINESS|US|173.22.42.240
30176|AS-PRIORITYCOLO|CA|204.11.51.34
30282|AS-INAPCDN-OCY|US|64.74.80.187
30282|AS-INAPCDN-OCY|US|64.74.80.188
30282|AS-INAPCDN-OCY|US|64.74.80.15
30282|AS-INAPCDN-OCY|US|64.74.80.244
30282|AS-INAPCDN-OCY|US|64.74.80.185
30282|AS-INAPCDN-OCY|US|64.74.80.70
30419|MEDIAMATH-INC|US|74.121.139.112
32286|TRIPADVISOR|US|199.102.234.31
32400|HWSERVICES-32400|US|216.185.152.144
32400|HWSERVICES-32400|US|216.185.152.111
32432|COFAN|US|69.43.114.2
32489|AMANAHA-NEW|CA|184.75.210.3
32726|LIBERTY|US|208.95.51.166
32748|STEADFAST|US|67.202.66.161
32748|STEADFAST|US|67.202.66.205
32748|STEADFAST|US|67.202.66.179
32748|STEADFAST|US|67.202.66.160
32748|STEADFAST|US|208.117.46.102
32787|PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK|US|23.32.180.174
32787|PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK|US|72.52.5.192
32787|PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK|US|23.32.180.136
32880|WEST-IP-COMMUNICATIONS|US|72.1.65.180
32934|FACEBOOK|US|69.171.246.17
32934|FACEBOOK|US|173.252.110.27
32934|FACEBOOK|US|31.13.74.10
32934|FACEBOOK|US|69.171.248.16
32934|FACEBOOK|US|69.171.235.16
32934|FACEBOOK|US|173.252.100.27
32934|FACEBOOK|US|69.171.241.10
32934|FACEBOOK|US|66.220.152.19
32934|FACEBOOK|US|31.13.77.42
32934|FACEBOOK|US|31.13.77.58
32934|FACEBOOK|US|69.171.246.16
32934|FACEBOOK|US|173.252.71.6
32934|FACEBOOK|US|31.13.73.26
32934|FACEBOOK|US|31.13.74.7
33070|RMH-14|US|72.32.11.141
33070|RMH-14|US|72.32.20.57
33070|RMH-14|US|74.205.80.2
33070|RMH-14|US|72.233.61.123
33070|RMH-14|US|173.203.215.84
33070|RMH-14|US|204.232.200.90
33070|RMH-14|US|204.232.201.76
33070|RMH-14|US|98.129.93.186
33070|RMH-14|US|72.32.20.62
33070|RMH-14|US|72.233.61.125
33070|RMH-14|US|98.129.142.248
33070|RMH-14|US|74.205.116.37
33070|RMH-14|US|72.233.111.159
33070|RMH-14|US|72.32.20.63
33070|RMH-14|US|72.233.127.217
33182|DIMENOC|US|98.142.99.171
33363|BHN-33363|US|97.104.102.121
33419|TRIBAL-FUSION|US|204.11.109.61
33438|HIGHWINDS2|US|108.161.187.32
33517|DYNDNS|US|216.146.36.240
33517|DYNDNS|US|216.146.35.240
33588|BRESNAN-33588|US|69.146.143.158
33739|MYSPACE|US|63.135.90.139
33739|MYSPACE|US|63.135.90.138
33915|TNF-AS|NL|83.83.155.70
34164|AKAMAI-LON|GB|23.62.104.251
34164|AKAMAI-LON|GB|23.62.105.87
34164|AKAMAI-LON|GB|23.62.105.231
35838|CCANET|GB|178.255.83.1
35994|AKAMAI-AS|US|23.33.83.167
35994|AKAMAI-AS|US|23.33.82.110
35994|AKAMAI-AS|US|23.32.181.109
35994|AKAMAI-AS|US|23.46.17.231
35994|AKAMAI-AS|US|23.33.91.46
35994|AKAMAI-AS|US|23.66.230.80
35994|AKAMAI-AS|US|23.46.17.144
35994|AKAMAI-AS|US|23.33.93.95
35994|AKAMAI-AS|US|23.33.91.120
35994|AKAMAI-AS|US|23.33.83.78
35994|AKAMAI-AS|US|23.33.83.243
36062|DOUBLE-VERIFY|US|204.154.111.33
36351|SOFTLAYER|US|67.228.168.217
36351|SOFTLAYER|US|174.37.29.147
36351|SOFTLAYER|US|174.36.244.134
36351|SOFTLAYER|US|67.228.30.242
36351|SOFTLAYER|US|173.193.216.81
36351|SOFTLAYER|US|184.172.28.153
36351|SOFTLAYER|US|75.125.82.68
36351|SOFTLAYER|US|173.192.42.178
36351|SOFTLAYER|US|173.193.240.138
36351|SOFTLAYER|US|184.172.28.158
36351|SOFTLAYER|US|184.172.28.156
36351|SOFTLAYER|US|108.168.142.94
36351|SOFTLAYER|US|208.43.249.2
36351|SOFTLAYER|US|75.126.109.194
36351|SOFTLAYER|US|173.192.42.179
36351|SOFTLAYER|US|173.192.115.20
36351|SOFTLAYER|US|67.228.168.221
36351|SOFTLAYER|US|173.192.208.195
36351|SOFTLAYER|US|174.37.29.148
36351|SOFTLAYER|US|108.168.241.135
36351|SOFTLAYER|US|50.97.242.226
36351|SOFTLAYER|US|174.37.236.20
36351|SOFTLAYER|US|184.173.89.4
36351|SOFTLAYER|US|173.192.61.230
36351|SOFTLAYER|US|173.192.61.226
36351|SOFTLAYER|US|184.173.190.13
36351|SOFTLAYER|US|184.173.189.190
36351|SOFTLAYER|US|174.36.237.101
36351|SOFTLAYER|US|50.22.198.102
36351|SOFTLAYER|US|67.228.168.216
36351|SOFTLAYER|US|67.228.244.117
36351|SOFTLAYER|US|75.126.58.194
36351|SOFTLAYER|US|108.168.136.156
36351|SOFTLAYER|US|64.5.35.24
36646|YAHOO-NE1|US|98.138.19.88
36646|YAHOO-NE1|US|98.137.80.33
36646|YAHOO-NE1|US|98.138.49.43
36646|YAHOO-NE1|US|98.137.80.31
36646|YAHOO-NE1|US|98.138.47.199
36646|YAHOO-NE1|US|98.137.80.54
36647|YAHOO-GQ1|US|216.39.54.36
38477|SOLARIX-NZ Solarix Networks Limited|NZ|116.90.133.49
39122|BLACKNIGHT-AS|IE|81.17.254.12
